                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.73823,                 0.4677,                 1.0428,                0.94248,                0.90563,                0.91675,                0.60241,                 1.1456,                0.53377,                 1.5577,             0.00023857,             0.00023857,             0.00023857
                    151,                0.72584,                0.45395,                 1.0313,                0.93479,                0.88239,                0.91361,                0.59285,                 1.1897,                0.54301,                 1.5903,             0.00023407,             0.00023407,             0.00023407
                    152,                0.73659,                0.46616,                 1.0338,                0.95056,                0.88275,                0.91893,                0.60242,                 1.1593,                0.54081,                 1.5437,             0.00022957,             0.00022957,             0.00022957
                    153,                 0.7308,                0.46238,                  1.025,                0.93719,                 0.8914,                0.91781,                0.60045,                 1.1853,                0.53456,                 1.6026,             0.00022507,             0.00022507,             0.00022507
                    154,                0.71823,                0.45187,                 1.0251,                0.93086,                0.91298,                0.91845,                0.59932,                 1.1824,                0.55609,                 1.5812,             0.00022057,             0.00022057,             0.00022057
                    155,                0.72306,                0.46052,                 1.0329,                0.93972,                0.89834,                0.91107,                 0.6015,                 1.1806,                0.53179,                 1.5901,             0.00021607,             0.00021607,             0.00021607
                    156,                0.71029,                0.44906,                  1.016,                0.92252,                0.90928,                0.91721,                0.59464,                  1.192,                0.52791,                 1.6049,             0.00021157,             0.00021157,             0.00021157
                    157,                0.72387,                  0.452,                 1.0265,                0.91197,                0.90358,                0.91363,                 0.5971,                  1.175,                0.55307,                 1.5724,             0.00020707,             0.00020707,             0.00020707
                    158,                0.71138,                 0.4436,                 1.0266,                 0.9286,                0.89251,                0.91047,                0.59704,                 1.1726,                0.54133,                 1.5853,             0.00020257,             0.00020257,             0.00020257
                    159,                0.70475,                0.44381,                 1.0167,                0.93351,                0.87141,                0.91039,                0.59846,                 1.1802,                0.53981,                 1.5998,             0.00019807,             0.00019807,             0.00019807
                    160,                0.71524,                0.45084,                 1.0239,                0.91367,                0.91165,                0.91098,                 0.5993,                 1.1727,                0.52706,                 1.5581,             0.00019357,             0.00019357,             0.00019357
                    161,                0.71477,                0.44998,                 1.0193,                0.92356,                0.88851,                0.90806,                0.59915,                 1.1627,                0.55374,                 1.5679,             0.00018907,             0.00018907,             0.00018907
                    162,                0.70994,                 0.4471,                 1.0241,                0.90861,                0.91093,                0.91237,                0.60206,                 1.1661,                0.53459,                 1.5716,             0.00018457,             0.00018457,             0.00018457
                    163,                0.71455,                0.44866,                 1.0201,                0.93492,                0.90268,                0.91611,                0.60079,                   1.17,                0.53435,                 1.5755,             0.00018007,             0.00018007,             0.00018007
                    164,                0.71316,                0.44877,                 1.0219,                0.92334,                0.90257,                 0.9151,                0.60162,                 1.1659,                0.54996,                 1.5702,             0.00017557,             0.00017557,             0.00017557
                    165,                0.69744,                0.44241,                 1.0145,                0.91999,                0.89467,                0.90766,                0.59982,                 1.1744,                0.55552,                 1.5953,             0.00017107,             0.00017107,             0.00017107
                    166,                0.69689,                0.44055,                 1.0204,                0.93856,                0.88776,                0.91886,                0.60159,                 1.1847,                0.54213,                 1.5908,             0.00016657,             0.00016657,             0.00016657
                    167,                0.70011,                0.44012,                 1.0122,                0.93407,                0.87942,                0.90834,                0.60041,                 1.1816,                0.53535,                 1.5834,             0.00016207,             0.00016207,             0.00016207
                    168,                0.70263,                0.44466,                 1.0124,                0.93133,                0.88863,                0.90961,                0.60123,                  1.198,                 0.5428,                 1.6196,             0.00015758,             0.00015758,             0.00015758
                    169,                0.69718,                0.43914,                 1.0149,                 0.9198,                0.90176,                0.91622,                0.60357,                 1.1904,                0.52845,                 1.6059,             0.00015308,             0.00015308,             0.00015308
                    170,                0.70389,                 0.4422,                  1.016,                0.91621,                0.90839,                0.91364,                0.60147,                 1.1913,                0.53486,                  1.601,             0.00014858,             0.00014858,             0.00014858
                    171,                0.69514,                0.43614,                 1.0122,                0.91488,                0.91227,                0.91731,                0.60009,                  1.193,                0.54866,                 1.6101,             0.00014408,             0.00014408,             0.00014408
                    172,                0.69894,                0.43467,                 1.0063,                0.91297,                0.91795,                0.91515,                0.59476,                 1.1923,                 0.5352,                 1.5917,             0.00013958,             0.00013958,             0.00013958
                    173,                0.69325,                0.43558,                 1.0157,                0.93094,                0.88581,                0.91538,                 0.6016,                 1.1948,                0.54505,                 1.6214,             0.00013508,             0.00013508,             0.00013508
                    174,                0.69509,                0.43701,                 1.0093,                0.94343,                 0.8934,                0.92056,                0.59935,                 1.1952,                0.53295,                 1.6094,             0.00013058,             0.00013058,             0.00013058
                    175,                0.70017,                0.43566,                  1.014,                0.94907,                0.89282,                0.92221,                0.60273,                 1.2044,                0.51968,                 1.6344,             0.00012608,             0.00012608,             0.00012608
                    176,                 0.6898,                 0.4236,                 1.0075,                0.93523,                0.89638,                0.92066,                0.60118,                 1.2298,                0.53459,                 1.6685,             0.00012158,             0.00012158,             0.00012158
                    177,                0.69055,                0.43066,                 1.0091,                0.93669,                0.88924,                0.92121,                0.60401,                 1.2172,                0.53261,                 1.6511,             0.00011708,             0.00011708,             0.00011708
                    178,                 0.6878,                0.42926,                 1.0072,                0.93262,                0.88901,                0.91844,                0.60202,                 1.2076,                0.52944,                 1.6518,             0.00011258,             0.00011258,             0.00011258
                    179,                0.68986,                0.43096,                 1.0113,                0.92699,                0.89227,                0.91121,                0.60134,                 1.1932,                0.52373,                 1.6103,             0.00010808,             0.00010808,             0.00010808
                    180,                0.68633,                0.42613,                 1.0039,                0.93917,                0.89672,                0.91841,                0.60399,                 1.1786,                0.52164,                 1.6031,             0.00010358,             0.00010358,             0.00010358
                    181,                0.69636,                0.43518,                 1.0101,                0.93429,                0.89358,                 0.9156,                0.60387,                 1.1826,                0.52789,                 1.6087,             9.9081e-05,             9.9081e-05,             9.9081e-05
                    182,                0.69178,                0.42613,                 1.0057,                0.93484,                 0.8926,                0.91703,                0.60376,                 1.1882,                0.52521,                 1.6135,             9.4581e-05,             9.4581e-05,             9.4581e-05
                    183,                0.69376,                0.43151,                 1.0164,                0.93141,                0.89633,                0.91385,                0.60435,                 1.1764,                0.53296,                 1.5957,             9.0082e-05,             9.0082e-05,             9.0082e-05
                    184,                0.68065,                0.42466,                0.99927,                 0.9328,                0.88981,                0.91231,                0.60167,                  1.186,                0.53582,                 1.6069,             8.5582e-05,             8.5582e-05,             8.5582e-05
                    185,                0.68041,                0.42155,                  1.002,                0.93311,                 0.8928,                0.91395,                0.59958,                 1.1862,                0.52989,                 1.6122,             8.1083e-05,             8.1083e-05,             8.1083e-05
                    186,                0.68308,                 0.4274,                 1.0063,                0.93626,                0.89855,                0.91619,                0.59753,                 1.1974,                0.52968,                 1.6288,             7.6583e-05,             7.6583e-05,             7.6583e-05
                    187,                0.67815,                0.42617,                 1.0061,                0.93886,                0.89087,                0.91676,                 0.6011,                 1.1818,                0.53532,                 1.6098,             7.2084e-05,             7.2084e-05,             7.2084e-05
                    188,                0.67894,                0.41871,                 1.0034,                0.93685,                0.89193,                0.91655,                0.60274,                  1.194,                0.54078,                 1.6264,             6.7584e-05,             6.7584e-05,             6.7584e-05
                    189,                 0.6758,                0.42186,                0.99889,                0.94155,                0.88772,                0.91469,                0.60479,                 1.1893,                0.53823,                 1.6135,             6.3085e-05,             6.3085e-05,             6.3085e-05
                    190,                0.68557,                0.42982,                 1.0092,                0.93609,                0.88916,                0.91459,                0.60327,                 1.1941,                0.53362,                 1.6262,             5.8585e-05,             5.8585e-05,             5.8585e-05
                    191,                0.64511,                0.36511,                0.94528,                0.92021,                0.89478,                0.90946,                0.59733,                 1.1954,                0.54172,                 1.6301,             5.4086e-05,             5.4086e-05,             5.4086e-05
                    192,                 0.6292,                0.35537,                0.94445,                0.92165,                0.88385,                0.90483,                0.59682,                 1.1952,                0.53235,                 1.6266,             4.9586e-05,             4.9586e-05,             4.9586e-05
                    193,                0.63377,                 0.3554,                0.94603,                0.92391,                0.88709,                0.91199,                0.60195,                 1.1974,                0.53125,                  1.624,             4.5086e-05,             4.5086e-05,             4.5086e-05
                    194,                0.61788,                0.34814,                0.93774,                0.93031,                0.89113,                0.91456,                0.60141,                 1.1927,                0.51978,                 1.6236,             4.0587e-05,             4.0587e-05,             4.0587e-05
                    195,                0.62689,                  0.347,                0.94704,                0.93748,                 0.8787,                0.91535,                 0.6028,                  1.186,                0.51699,                 1.6134,             3.6087e-05,             3.6087e-05,             3.6087e-05
                    196,                0.62983,                0.34826,                0.94622,                 0.9289,                0.89013,                0.91648,                0.60133,                   1.17,                0.50957,                 1.5915,             3.1588e-05,             3.1588e-05,             3.1588e-05
                    197,                0.61898,                 0.3462,                0.93646,                 0.9245,                0.90071,                0.92032,                  0.602,                 1.1691,                0.50741,                 1.5858,             2.7088e-05,             2.7088e-05,             2.7088e-05
                    198,                0.62495,                0.34298,                0.93651,                0.92617,                0.90081,                0.91541,                0.60246,                 1.1732,                0.51739,                 1.5938,             2.2589e-05,             2.2589e-05,             2.2589e-05
                    199,                0.61826,                0.34542,                0.93717,                0.92478,                0.90337,                0.91905,                0.60176,                 1.1752,                0.51623,                 1.5939,             1.8089e-05,             1.8089e-05,             1.8089e-05
                    200,                0.62163,                0.34502,                0.93307,                0.93315,                0.88016,                0.91853,                0.60493,                 1.1828,                0.51915,                 1.6049,              1.359e-05,              1.359e-05,              1.359e-05
